PHARMACY_NAME,CITY,STATE NAME,STATE,ZIP,COUNTY,R/U
PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,VICTORIA,Texas,TX,77904,VICTORIA,URBAN
WALGREENS #11516,EL PASO,Texas,TX,79936,EL PASO,URBAN
WALGREENS #11752,HOUSTON,Texas,TX,77024,HARRIS,URBAN
WALGREENS #4292,PLANO,Texas,TX,75093,COLLIN,URBAN
AUBREY PHARMACY,AUBREY,Texas,TX,76227,DENTON,URBAN
SU CLINICA FAMILIAR,RAYMONDVILLE,Texas,TX,78580,WILLACY,RURAL
MERIDIAN SURGERY CENTER,AUSTIN,Texas,TX,78731,TRAVIS,URBAN
WALGREENS #7310,ROUND ROCK,Texas,TX,78664-7074,WILLIAMSON,URBAN
"WILCOX DRUG STORE, INC.",ANAHUAC,Texas,TX,77514,CHAMBERS,RURAL
ROLLING HILLS HEALTH,LEAKEY,Texas,TX,78873,REAL,RURAL
"CUB DRUG, INC.",OLNEY,Texas,TX,76374,YOUNG,RURAL
CVS/PHARMACY #296,DALLAS,Texas,TX,75237,DALLAS,URBAN
METHODIST HOSPITAL FOR SURGERY,ADDISON,Texas,TX,75001,DALLAS,URBAN
WALGREENS #12837,ALAMO,Texas,TX,78516,HIDALGO,URBAN
WALGREENS #03796,BEAUMONT,Texas,TX,77706-6007,JEFFERSON,URBAN
ALLEN FAMILY DRUG,ALLEN,Texas,TX,75013,COLLIN,URBAN
CENTRO DE SALUD FAMILIAR LA FE YANDELL S,EL PASO,Texas,TX,79902,EL PASO,URBAN
CVS/PHARMACY #1201,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
TEXAS ONCOLOGY PHARMACY - GARLAND,GARLAND,Texas,TX,75042,DALLAS,URBAN
BROOKSHIRE PHCY #11,ATHENS,Texas,TX,75751,HENDERSON,URBAN
BROOKSHIRE PHCY #9,TYLER,Texas,TX,75701,SMITH,URBAN
BROOKSHIRE PHARMACY #30,PALESTINE,Texas,TX,75801,ANDERSON,URBAN
PAT WOOD DRUG STORE,PORT ARTHUR,Texas,TX,77642-3674,JEFFERSON,URBAN
WALGREENS #7774,FRESNO,Texas,TX,77545,FORT BEND,URBAN
WALGREENS #7775,SPRING,Texas,TX,77386-1920,MONTGOMERY,URBAN
"LETDIN PHARMACY, LLC",MISSION,Texas,TX,78572,HIDALGO,URBAN
BAPTIST HOSPITAL OF SOUTHEAST TEXAS CANC,BEAUMONT,Texas,TX,77701,JEFFERSON,URBAN
CVS/PHARMACY #8912,HOUSTON,Texas,TX,77055,HARRIS,URBAN
CVS/PHARMACY #3187,COPPELL,Texas,TX,75019,DALLAS,URBAN
WALGREENS #4552,SAN ANTONIO,Texas,TX,78237,BEXAR,URBAN
CIRCLE DRUG PHARMACY,WACO,Texas,TX,76706,MCLENNAN,URBAN
WALGREENS #4550,SAN MARCOS,Texas,TX,78666,HAYS,URBAN
HOUSTON METHODIST HOSPITAL,HOUSTON,Texas,TX,77030-2707,HARRIS,URBAN
WALGREENS #1580,HOUSTON,Texas,TX,77081-4804,HARRIS,URBAN
WALGREENS #6542,EL PASO,Texas,TX,79925-3402,EL PASO,URBAN
WALGREENS #03848,DEER PARK,Texas,TX,77536,HARRIS,URBAN
WALGREENS #03825,NORTH RICHLAND HILLS,Texas,TX,76180,TARRANT,URBAN
WALGREENS #4203,DALLAS,Texas,TX,75224,DALLAS,URBAN
BROOKSHIRE BROS. PHCY #8,CARTHAGE,Texas,TX,75633,PANOLA,RURAL
WALGREENS #6715,ODESSA,Texas,TX,79764-7121,ECTOR,URBAN
ENCOMPASS HEALTH  REHAB HOSPITAL OF CITY,FORT WORTH,Texas,TX,76132,TARRANT,URBAN
"M & S PHARMACY, INC",NACOGDOCHES,Texas,TX,75965,NACOGDOCHES,URBAN
SALINAS PHARMACY,HARLINGEN,Texas,TX,78550,CAMERON,URBAN
"TAFT PHARMACY, INC.",TAFT,Texas,TX,78390,SAN PATRICIO,URBAN
MEDICAL CENTER PHARMACY,SAN ANTONIO,Texas,TX,78223-1438,BEXAR,URBAN
WALGREENS #5766,PASADENA,Texas,TX,77502-1001,HARRIS,URBAN
WALGREENS #6566,LEAGUE CITY,Texas,TX,77573,GALVESTON,URBAN
WALGREENS #3407,HOUSTON,Texas,TX,77077,HARRIS,URBAN
WALGREENS #3082,HOUSTON,Texas,TX,77087,HARRIS,URBAN
WALGREENS #7005,HOUSTON,Texas,TX,77062-6210,HARRIS,URBAN
WALGREENS #4100,CLUTE,Texas,TX,77531,BRAZORIA,URBAN
CHI ST. LUKE'S HEALTH BAYLOR COLLEGE OF,HOUSTON,Texas,TX,77030,HARRIS,URBAN
GE HEALTHCARE,DALLAS,Texas,TX,75247,DALLAS,URBAN
WALGREENS #2135,HOUSTON,Texas,TX,77016-4824,HARRIS,URBAN
ACCESS HEALTH,RICHMOND,Texas,TX,77469-4406,FORT BEND,URBAN
SAVON PHARMACY #4279,BURLESON,Texas,TX,76028,JOHNSON,URBAN
TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,ARLINGTON,Texas,TX,76012-2504,TARRANT,URBAN
"MATTHEWSON DRUG CO., INC.",MARSHALL,Texas,TX,75670,HARRISON,URBAN
BROOKSHIRE PHCY #13,SULPHUR SPRINGS,Texas,TX,75482,HOPKINS,RURAL
WALGREENS #4314,FORT WORTH,Texas,TX,76116,TARRANT,URBAN
"GOLDER PROFESSIONAL PHY, INC.",ODESSA,Texas,TX,79761,ECTOR,URBAN
WALGREENS #6329,WYLIE,Texas,TX,75098-3913,DALLAS,URBAN
SAM'S CLUB PHARMACY 10-6502,EL PASO,Texas,TX,79925,EL PASO,URBAN
BEST VALUE HOMETOWN PHARMACY,WEATHERFORD,Texas,TX,76086,PARKER,URBAN
GAIL'S PHARMACY,BRIDGEPORT,Texas,TX,76426,WISE,URBAN
WALGREENS #4417,FORT WORTH,Texas,TX,76116,TARRANT,URBAN
BROOKSHIRE PHARMACY #60,QUITMAN,Texas,TX,75783,WOOD,RURAL
BIG BEND REGIONAL MEDICAL CNTR,ALPINE,Texas,TX,79830,BREWSTER,RURAL
KINDRED HOSPITAL BAY AREA,PASADENA,Texas,TX,77505,HARRIS,URBAN
PEOPLES PHARMACY #4,AUSTIN,Texas,TX,78750,TRAVIS,URBAN
WALGREENS #3911,PLANO,Texas,TX,75075,COLLIN,URBAN
WALGREENS #4787,ALLEN,Texas,TX,75013,COLLIN,URBAN
WALGREENS #4662,GARLAND,Texas,TX,75041,DALLAS,URBAN
BROOKSHIRE BROS. PHCY #35,DIBOLL,Texas,TX,75941,ANGELINA,URBAN
"WACO INFECTIOUS DISEASE ASSOC, P.A.",WACO,Texas,TX,76712,MCLENNAN,URBAN
WALGREENS #6660,DALLAS,Texas,TX,75206,DALLAS,URBAN
BROOKSHIRE PHARMACY #50,WHITE OAK,Texas,TX,75693,GREGG,URBAN
GLOYER'S PHARMACY INC.,TOMBALL,Texas,TX,77375,HARRIS,URBAN
MARTIN'S SAN JUAN DRUG INC.,SAN JUAN,Texas,TX,78589-2647,HIDALGO,URBAN
WALGREENS #03542,EL PASO,Texas,TX,79936,EL PASO,URBAN
CORAM CVS/SPECIALTY INFUSION SVCS,EL PASO,Texas,TX,79922,EL PASO,URBAN
HOSPICE OF EAST TEXAS HOMEPLACE PHARMACY,TYLER,Texas,TX,75701,SMITH,URBAN
WALGREENS #03623,MCALLEN,Texas,TX,78504,HIDALGO,URBAN
SU CLINICA FAMILIAR,BROWNSVILLE,Texas,TX,78526,CAMERON,URBAN
WALGREENS #6619,HOUSTON,Texas,TX,77018,HARRIS,URBAN
PARKER DRUG,PITTSBURG,Texas,TX,75686-1322,CAMP,RURAL
PLANNED PARENTHOOD OF GREATER TEXAS,DALLAS,Texas,TX,75254,DALLAS,URBAN
TEXAS HEALTH PRESCRIPTION SHOP,DALLAS,Texas,TX,75231,DALLAS,URBAN
GONZALES COMMUNITY HEALTH CTR.,GONZALES,Texas,TX,78629-3549,GONZALES,RURAL
MISSION HOSPITAL PHARMACY DEPARTMENT,MISSION,Texas,TX,78572,HIDALGO,URBAN
FALLS COMMUNITY HOSPITAL & CLINIC,MARLIN,Texas,TX,76661,FALLS,RURAL
KEYES PHARMACY,PAMPA,Texas,TX,79066,GRAY,RURAL
MEDICAL CENTER FAMILY PHARMACY,MOUNT PLEASANT,Texas,TX,75455,TITUS,RURAL
GREENVILLE COMMUNITY HEALTH,GREENVILLE,Texas,TX,75401-1908,HUNT,URBAN
SPECIAL CARE PHARMACY,LUBBOCK,Texas,TX,79404,LUBBOCK,URBAN
PLANNED PARENTHOOD OF GREATER TEXAS,CEDAR HILL,Texas,TX,75104,DALLAS,URBAN
RED RIVER PHARMACY SERVICES,TEXARKANA,Texas,TX,75503,BOWIE,URBAN
THE MEDICINE PLACE,COLORADO CITY,Texas,TX,79512,MITCHELL,RURAL
WOMEN'S AND MEN'S HEALTH SVCS OF THE COA,CORPUS CHRISTI,Texas,TX,78415,NUECES,URBAN
CHRISTUS SANTA ROSA HOSPITAL- ALAMO HEIG,SAN ANTONIO,Texas,TX,78209,BEXAR,URBAN
CVS/PHARMACY #10908,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
EXCEPTIONAL EMERGENCY CENTER,FORT WORTH,Texas,TX,76120,TARRANT,URBAN
CARE & CARE PHARMACY,FORT WORTH,Texas,TX,76134,TARRANT,URBAN
WEST DRUG,WEST,Texas,TX,76691,MCLENNAN,URBAN
CVS/PHARMACY #11161,FORT WORTH,Texas,TX,76102,TARRANT,URBAN
THE OTHER GUYS PHARMACY,WESLACO,Texas,TX,78596,HIDALGO,URBAN
MEDICAL VILLAGE SURGERY CENTER INC,GRAND PRAIRIE,Texas,TX,75051,DALLAS,URBAN
CHRISTUS GOOD SHEPHERD MEDICAL CENTER,LONGVIEW,Texas,TX,75601,GREGG,URBAN
PEACE PHARMACY,CANTON,Texas,TX,75103,VAN ZANDT,URBAN
POPULAR PHARMACY,RIO GRANDE CITY,Texas,TX,78582,STARR,URBAN
WALGREENS #21173,PLANO,Texas,TX,75075,COLLIN,URBAN
BARRACHINA PHARMACY,WESLACO,Texas,TX,78596,HIDALGO,URBAN
BERRY PHARMACY,FORT WORTH,Texas,TX,76110,TARRANT,URBAN
"COMMUNITY, A WALGREENS PHARMACY #21214",SAN ANTONIO,Texas,TX,78205,BEXAR,URBAN
WYNDHAM PHARMACY,FRISCO,Texas,TX,75034,DENTON,URBAN
CVS/PHARMACY #10996,WILLIS,Texas,TX,77318,MONTGOMERY,URBAN
AHF PHARMACY,DALLAS,Texas,TX,75230,DALLAS,URBAN
E & E PHARMACY,HOUSTON,Texas,TX,77087,HARRIS,URBAN
CVS/ PHARMACY #10912,SPRING,Texas,TX,77389,HARRIS,URBAN
LEWISVILLE PHARMACY,KELLER,Texas,TX,76248,TARRANT,URBAN
CVS/PHARMACY #10909,DALLAS,Texas,TX,75214,DALLAS,URBAN
KIND CLINIC,AUSTIN,Texas,TX,78756,TRAVIS,URBAN
CVS/PHARMACY #10692,SUGAR LAND,Texas,TX,77479,FORT BEND,URBAN
CVS/ PHARMACY #10985,ODESSA,Texas,TX,79761,ECTOR,URBAN
CALIFORNIA PREMIER SERVICES INC,MARBLE FALLS,Texas,TX,78654,BURNET,RURAL
TEXAS HEALTH NEIGHBORHOOD CARE & WELLNES,PROSPER,Texas,TX,75078,COLLIN,URBAN
BAYLOR SCOTT & WHITE MEDICAL CENTER - LA,LAKEWAY,Texas,TX,78738,TRAVIS,URBAN
AMBER PHARMACY,HOUSTON,Texas,TX,77054,HARRIS,URBAN
CVS/PHARMACY # 17645,SAN ANTONIO,Texas,TX,78209,BEXAR,URBAN
CVS/PHARMACY #16844,N RICHLND HLS,Texas,TX,76182,TARRANT,URBAN
LIFELINE RX PHARMACY,HUMBLE,Texas,TX,77338,HARRIS,URBAN
CVS/PHARMACY # 17315,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
CVS/PHARMACY #16318,LAKE JACKSON,Texas,TX,77566,BRAZORIA,URBAN
CVS/PHARMACY #16271,MCALLEN,Texas,TX,78503,HIDALGO,URBAN
CVS/PHARMACY #16025,AUSTIN,Texas,TX,78758,TRAVIS,URBAN
CVS/PHARMACY # 16386,HOUSTON,Texas,TX,77084,HARRIS,URBAN
CVS/PHARMACY #17482,FORT WORTH,Texas,TX,76116,TARRANT,URBAN
CVS/PHARMACY #17617,FORT WORTH,Texas,TX,76177,TARRANT,URBAN
AM PHARMACY,AUSTIN,Texas,TX,78750,TRAVIS,URBAN
CVS/PHARMACY #17540,HOUSTON,Texas,TX,77075,HARRIS,URBAN
CVS/PHARMACY # 16766,RICHARDSON,Texas,TX,75081,DALLAS,URBAN
CVS/PHARMACY #17222,HOUSTON,Texas,TX,77063,HARRIS,URBAN
CVS/PHARMACY #16205,THE WOODLANDS,Texas,TX,77380,MONTGOMERY,URBAN
HUMANA PHARMACY INC,SAN ANTONIO,Texas,TX,78211,BEXAR,URBAN
CVS/PHARMACY #17550,LEWISVILLE,Texas,TX,75056,DENTON,URBAN
CVS/PHARMACY #16119,CORPUS CHRISTI,Texas,TX,78411,NUECES,URBAN
CVS/PHARMACY #16972,SAN ANTONIO,Texas,TX,78223,BEXAR,URBAN
CVS/PHARMACY #17359,AUSTIN,Texas,TX,78748,TRAVIS,URBAN
CVS/PHARMACY #16252,LAREDO,Texas,TX,78045,WEBB,URBAN
CVS/PHARMACY #16026,AUSTIN,Texas,TX,78704,TRAVIS,URBAN
BROOKSHIRE BROTHERS PHARMACY #100,MERIDIAN,Texas,TX,76665,BOSQUE,RURAL
"MAYFLOWER PHARMACY, INC",HOUSTON,Texas,TX,77074,HARRIS,URBAN
VENUS CARE SPECIALTY PHARMACY,WYLIE,Texas,TX,75098,COLLIN,URBAN
COMMUNITYCARE - SANDRA JOY ANDERSON,AUSTIN,Texas,TX,78702,TRAVIS,URBAN
NORTHWEST EMERGENCY AT TOWN SQUARE,AMARILLO,Texas,TX,79119,RANDALL,URBAN
SOUTHSIDE PHARMACY 4,MCALLEN,Texas,TX,78501,HIDALGO,URBAN
CVS/PHARMACY #16003,DALLAS,Texas,TX,75240,DALLAS,URBAN
CVS/PHARMACY #17197,LAREDO,Texas,TX,78043,WEBB,URBAN
CVS/PHARMACY #17486,NEW BRAUNFELS,Texas,TX,78130,COMAL,URBAN
CVS/PHARMACY #10752,RICHMOND,Texas,TX,77406,FORT BEND,URBAN
CVS/PHARMACY #10581,FRISCO,Texas,TX,75035,COLLIN,URBAN
CVS/PHARMACY #10664,MONTGOMERY,Texas,TX,77316,MONTGOMERY,URBAN
BRANDY PHARMACY,GARLAND,Texas,TX,75042,DALLAS,URBAN
CVS/PHARMACY #10542,SAN ANTONIO,Texas,TX,78227,BEXAR,URBAN
METHODIST RICHARDSON MEDICAL CENTER - CA,RICHARDSON,Texas,TX,75082,COLLIN,URBAN
TRINITY MOTHER FRANCES ENDOSCOPY CENTER,TYLER,Texas,TX,75701,SMITH,URBAN
PROSCRIPT AMERICA,HOUSTON,Texas,TX,77027,HARRIS,URBAN
CVS/PHARMACY #10668,N RICHLND HLS,Texas,TX,76180,TARRANT,URBAN
CVS/PHARMACY #10486,HUTTO,Texas,TX,78634,WILLIAMSON,URBAN
ASPCARES,CORPUS CHRISTI,Texas,TX,78404,NUECES,URBAN
CVS/PHARMACY #10821,LAREDO,Texas,TX,78040,WEBB,URBAN
CVS/PHARMACY # 10324,DALLAS,Texas,TX,75214,DALLAS,URBAN
WALGREENS #12716,SAN ANTONIO,Texas,TX,78253,BEXAR,URBAN
MACARTHUR HEALTH MART PHARMACY,IRVING,Texas,TX,75038,DALLAS,URBAN
MEMORIAL HERMANN HEALTH CENTERS FOR,HOUSTON,Texas,TX,77073,HARRIS,URBAN
CVS/PHARMACY #10523,FRISCO,Texas,TX,75034,DENTON,URBAN
AHF PHARMACY,DALLAS,Texas,TX,75219,DALLAS,URBAN
CONTINUECARE HOSPITAL AT HENDRICK MEDICA,ABILENE,Texas,TX,79601,TAYLOR,URBAN
WALGREENS # 15542,NEW CANEY,Texas,TX,77357,MONTGOMERY,URBAN
CVS/PHARMACY # 10268,PORT ARANSAS,Texas,TX,78373,NUECES,URBAN
BIZMART PHARMACY II,HOUSTON,Texas,TX,77055,HARRIS,URBAN
WALGREENS # 10582,EL PASO,Texas,TX,79925,EL PASO,URBAN
COSTCO PHARMACY # 1152,CEDAR PARK,Texas,TX,78613,WILLIAMSON,URBAN
HEALTHCO PHARMACY #2,HOUSTON,Texas,TX,77033,HARRIS,URBAN
CVS/PHARMACY # 10177,KATY,Texas,TX,77494,FORT BEND,URBAN
EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,Texas,TX,77437,WHARTON,RURAL
CVS/PHARMACY # 10267,HUMBLE,Texas,TX,77338,HARRIS,URBAN
MEMORIAL HERMANN PEARLAND HOSPITAL,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
S & J PHARMACY KRUM,KRUM,Texas,TX,76249,DENTON,URBAN
CUSTOM MEDS PHARMACY INC,BELLAIRE,Texas,TX,77401,HARRIS,URBAN
CVS/PHARMACY # 5647,ODESSA,Texas,TX,79762,ECTOR,URBAN
MADONNA PHARMACY INC.,HOUSTON,Texas,TX,77036,HARRIS,URBAN
CVS/PHARMACY # 10343,WINNSBORO,Texas,TX,75494,WOOD,RURAL
GLOBAL HOSPICE CARE,EL PASO,Texas,TX,79903,EL PASO,URBAN
HAZEL'S COMPOUNDING RX PHARMACY INC,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
WALGREENS  #15105,LUBBOCK,Texas,TX,79407,LUBBOCK,URBAN
RITE-AWAY PHARMACY & MEDICAL SUPPLY #4,AUSTIN,Texas,TX,78745,TRAVIS,URBAN
BAYLOR SCOTT & WHITE MEDICAL CENTER - CO,COLLEGE STATION,Texas,TX,77845,BRAZOS,URBAN
SPARTAN PHARMACY,HOUSTON,Texas,TX,77073,HARRIS,URBAN
LA PLAZA PHARMACY,DALLAS,Texas,TX,75220,DALLAS,URBAN
WALGREENS # 13691,SAN BENITO,Texas,TX,78586,CAMERON,URBAN
CVS/PHARMACY #2249,KATY,Texas,TX,77494,FORT BEND,URBAN
MEMORIAL HERMANN 24HR EMERGENCY CENTER,SPRING,Texas,TX,77382,MONTGOMERY,URBAN
FIRST CHOICE EMERGENCY ROOM,PFLUGERVILLE,Texas,TX,78660,TRAVIS,URBAN
CVS/PHARMACY #6955,CONVERSE,Texas,TX,78109,BEXAR,URBAN
COSTCO PHARMACY #1108,PHARR,Texas,TX,78577,HIDALGO,URBAN
TOTAL PHARMACY ENNIS,GARLAND,Texas,TX,75042,DALLAS,URBAN
BROOKSHIRE BROS PHARMACY #75,NORMANGEE,Texas,TX,77871,LEON,RURAL
ST LUKE'S CEC PHARMACY HOLCOMBE,HOUSTON,Texas,TX,77025,HARRIS,URBAN
COMMUNITYCARE - RUNDBERG,AUSTIN,Texas,TX,78753,TRAVIS,URBAN
YOUR RX PHARMACY,GRAPEVINE,Texas,TX,76051,TARRANT,URBAN
CVS/PHARMACY #7193,MISSION,Texas,TX,78572,HIDALGO,URBAN
SETON SMITHVILLE REGIONAL HOSPITAL,SMITHVILLE,Texas,TX,78957,BASTROP,URBAN
WALGREENS #15011,DALLAS,Texas,TX,75208,DALLAS,URBAN
WALGREENS PHARMACY #15086,HOUSTON,Texas,TX,77030,HARRIS,URBAN
DFW WELLNESS PHARMACY,ARLINGTON,Texas,TX,76011,TARRANT,URBAN
CLEVELAND PHARMACY,CLEVELAND,Texas,TX,77327,LIBERTY,URBAN
PLANNED PARENTHOOD,HOUSTON,Texas,TX,77023,HARRIS,URBAN
SOUTH TEXAS AMBULATORY SURGERY CENTER,SAN ANTONIO,Texas,TX,78240-1690,BEXAR,URBAN
CEGO INFUSION SERVICES,HOUSTON,Texas,TX,77057,HARRIS,URBAN
CHRISTUS ST. MICHAEL REHABILITATION HOSP,TEXARKANA,Texas,TX,75503,BOWIE,URBAN
SOUTHSIDE PHARMACY II,KATY,Texas,TX,77493,HARRIS,URBAN
ST. LUKE'S VINTAGE HOSPITAL,HOUSTON,Texas,TX,77070,HARRIS,URBAN
WALGREENS #12601,LUFKIN,Texas,TX,75904,ANGELINA,URBAN
"SOUTHEAST SURGI-CENTER, INC.",HOUSTON,Texas,TX,77089,HARRIS,URBAN
PREMIERCARE PHARMACY,PASADENA,Texas,TX,77505,HARRIS,URBAN
TRIPLE A PHARMACY,HOUSTON,Texas,TX,77059,HARRIS,URBAN
WALGREENS #11212,HENDERSON,Texas,TX,75654-4406,RUSK,URBAN
WALGREENS #10232,ROUND ROCK,Texas,TX,78665,WILLIAMSON,URBAN
WALGREENS #9808,HOUSTON,Texas,TX,77006,HARRIS,URBAN
HHH: CAROLINE CLINIC PHARMACY,HOUSTON,Texas,TX,77002,HARRIS,URBAN
SAM'S CLUB PHARMACY 10-8268,NORTH RICHLAND HILLS,Texas,TX,76180,TARRANT,URBAN
MAXIMUM CARE PHARMACY,HOUSTON,Texas,TX,77053,HARRIS,URBAN
CVS/PHARMACY #7480,CENTER,Texas,TX,75935,SHELBY,RURAL
CVS/PHARMACY #7464,ROCKWALL,Texas,TX,75032,ROCKWALL,URBAN
WALGREENS #7721,MISSOURI CITY,Texas,TX,77459-1504,FORT BEND,URBAN
MGS PHARMACY INC.,LANCASTER,Texas,TX,75146,DALLAS,URBAN
BROOKSHIRE PHARMACY #70,BULLARD,Texas,TX,75757,SMITH,URBAN
FRESH AIR PHARMACY,MARSHALL,Texas,TX,75670,HARRISON,URBAN
MERIDIAN PHARMACY GROUP HAMPTON NW HIGHW,DALLAS,Texas,TX,75218,DALLAS,URBAN
SAV PHARMACY,HOUSTON,Texas,TX,77055,HARRIS,URBAN
THE MEDICINE SHOPPE #1736,EL PASO,Texas,TX,79930,EL PASO,URBAN
WALGREENS #9604,KEMAH,Texas,TX,77565-3215,GALVESTON,URBAN
CVS/PHARMACY #7108,SPRING,Texas,TX,77380,MONTGOMERY,URBAN
CVS/PHARMACY #7647,DALLAS,Texas,TX,75206,DALLAS,URBAN
WALGREENS #11926,BROWNWOOD,Texas,TX,76801,BROWN,RURAL
AMEX PHARMACY,DALLAS,Texas,TX,75231,DALLAS,URBAN
FREDERICKSBURG LTC,FREDERICKSBURG,Texas,TX,78624,GILLESPIE,RURAL
CONTINUE CARE HOSP @ TRINITY MOTHER FRAN,TYLER,Texas,TX,75701,SMITH,URBAN
CVS/PHARMACY #7106,HOUSTON,Texas,TX,77093,HARRIS,URBAN
CVS/PHARMACY #3724,PLANO,Texas,TX,75025,COLLIN,URBAN
CVS/PHARMACY #8335,SPRING,Texas,TX,77379,HARRIS,URBAN
CVS/PHARMACY #4307,CARROLLTON,Texas,TX,75007,DENTON,URBAN
CVS/PHARMACY #7719,AUSTIN,Texas,TX,78757,TRAVIS,URBAN
CVS/PHARMACY #7631,FORT WORTH,Texas,TX,76109,TARRANT,URBAN
CVS/PHARMACY #7437,CORPUS CHRISTI,Texas,TX,78414,NUECES,URBAN
BOOMTOWN DRUG,BURKBURNETT,Texas,TX,76354,WICHITA,URBAN
15RX PHARMACY 1,SAN ANTONIO,Texas,TX,78251,BEXAR,URBAN
WALGREENS #7101,CYPRESS,Texas,TX,77429-1707,HARRIS,URBAN
SCRIPT SOURCE PHARMACY,PEARLAND,Texas,TX,77581,BRAZORIA,URBAN
WALGREENS #11148,EDINBURG,Texas,TX,78539-8832,HIDALGO,URBAN
BROOKSHIRE PHARMACY #03,LINDALE,Texas,TX,75771,SMITH,URBAN
WALGREENS #6517,CEDAR PARK,Texas,TX,78613,WILLIAMSON,URBAN
BROOKSHIRE BROS PHARMACY #44,CALDWELL,Texas,TX,77836,BURLESON,RURAL
SAVON PHARMACY #4234,MCKINNEY,Texas,TX,75070,COLLIN,URBAN
OC PHARMACY,HOUSTON,Texas,TX,77024-2448,HARRIS,URBAN
CVS/PHARMACY #7268,BRECKENRIDGE,Texas,TX,76424,STEPHENS,RURAL
CVS/PHARMACY #5896,SPRING,Texas,TX,77386,MONTGOMERY,URBAN
SMA PHARMACY,DALLAS,Texas,TX,75237,DALLAS,URBAN
CVS/PHARMACY #7469,COPPELL,Texas,TX,75019,DALLAS,URBAN
CVS/PHARMACY #7462,BEDFORD,Texas,TX,76021,TARRANT,URBAN
CVS/PHARMACY #7229,LIVINGSTON,Texas,TX,77351,POLK,RURAL
CVS/PHARMACY #7118,RICHARDSON,Texas,TX,75081,DALLAS,URBAN
CVS/PHARMACY #8357,LAGO VISTA,Texas,TX,78645,TRAVIS,URBAN
CVS/PHARMACY #7448,TOMBALL,Texas,TX,77375,HARRIS,URBAN
CVS/PHARMACY #7438,ARLINGTON,Texas,TX,76010,TARRANT,URBAN
CVS/PHARMACY #7403,SAN ANTONIO,Texas,TX,78221,BEXAR,URBAN
CVS/PHARMACY #7401,CORPUS CHRISTI,Texas,TX,78410,NUECES,URBAN
PRIME RX PHARMACY,HOUSTON,Texas,TX,77015,HARRIS,URBAN
PATIENT CARE PHARMACY,HOUSTON,Texas,TX,77021,HARRIS,URBAN
K & K PHARMACY,MULESHOE,Texas,TX,79347,BAILEY,RURAL
CVS/PHARMACY #4820,DUMAS,Texas,TX,79029,MOORE,RURAL
WALGREENS #13086,NEW BRAUNFELS,Texas,TX,78130,COMAL,URBAN
WALGREENS #5921,GRANBURY,Texas,TX,76048,HOOD,URBAN
CORNER DRUG STORE,LLANO,Texas,TX,78643,LLANO,RURAL
"LIFESPAN PHARMACY, INC.",DALLAS,Texas,TX,75247,DALLAS,URBAN
BROOKSHIRE PHARMACY #51,TYLER,Texas,TX,75703,SMITH,URBAN
CVS/PHARMACY #6895,AUSTIN,Texas,TX,78723,TRAVIS,URBAN
CVS/PHARMACY #6776,DALLAS,Texas,TX,75206,DALLAS,URBAN
WALGREENS #7922,SAN ANTONIO,Texas,TX,78233,BEXAR,URBAN
CHRISTUS SOUTHEAST TEXAS - JASPER MEMORI,JASPER,Texas,TX,75951,JASPER,RURAL
JAMORX PHARMACY INC,FORT WORTH,Texas,TX,76104,TARRANT,URBAN
SINA RX PHARMACY V,RICHARDSON,Texas,TX,75080,DALLAS,URBAN
BROOKSHIRE BROS PHARMACY #20,HEMPHILL,Texas,TX,75948,SABINE,RURAL
KROGER PHARMACY #559,GARLAND,Texas,TX,75042,DALLAS,URBAN
CVS/PHARMACY #15,IRVING,Texas,TX,75038,DALLAS,URBAN
CVS/PHARMACY #1745,FLOWER MOUND,Texas,TX,75028,DENTON,URBAN
CVS/PHARMACY #7421,GRAND PRAIRIE,Texas,TX,75051,DALLAS,URBAN
WALGREENS #10730,HARKER HEIGHTS,Texas,TX,76548,BELL,URBAN
CVS/PHARMACY #7369,SPRING,Texas,TX,77373,HARRIS,URBAN
CVS/PHARMACY #7151,HUMBLE,Texas,TX,77396,HARRIS,URBAN
CVS/PHARMACY #5807,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
CVS/PHARMACY #5667,HOUSTON,Texas,TX,77070,HARRIS,URBAN
CVS/PHARMACY #5657,HOUSTON,Texas,TX,77061,HARRIS,URBAN
WALGREENS #9165,DICKINSON,Texas,TX,77539,GALVESTON,URBAN
WALGREENS #6498,EL PASO,Texas,TX,79936,EL PASO,URBAN
KROGER PHARMACY #357,CONROE,Texas,TX,77301,MONTGOMERY,URBAN
KROGER PHARMACY #354,PASADENA,Texas,TX,77504,HARRIS,URBAN
CVS/PHARMACY #6818,CLEBURNE,Texas,TX,76033,JOHNSON,URBAN
LOPER'S FAMILY PHARMACY,HUNTINGTON,Texas,TX,75949,ANGELINA,URBAN
WALGREENS #11275,GROVES,Texas,TX,77619,JEFFERSON,URBAN
WALGREENS #10817,FORNEY,Texas,TX,75126,KAUFMAN,URBAN
