CITY,STATE,STATE NAME,ZIP,COUNTY
DESOTO,TX,Texas,75115,DALLAS
GARLAND,TX,Texas,75043,DALLAS
CEDAR HILL,TX,Texas,75104,DALLAS
LANCASTER,TX,Texas,75146,DALLAS
DALLAS,TX,Texas,75237,DALLAS
DALLAS,TX,Texas,75252,DALLAS
IRVING,TX,Texas,75063,DALLAS
RICHARDSON,TX,Texas,75081,DALLAS
DALLAS,TX,Texas,75211,DALLAS
GARLAND,TX,Texas,75043,DALLAS
DALLAS,TX,Texas,75203,DALLAS
DALLAS,TX,Texas,75219,DALLAS
DALLAS,TX,Texas,75261,DALLAS
COPPELL,TX,Texas,75019,DALLAS
DALLAS,TX,Texas,75218,DALLAS
DALLAS,TX,Texas,75214,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
IRVING,TX,Texas,75063,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
DALLAS,TX,Texas,75251,DALLAS
DESOTO,TX,Texas,75115,DALLAS
LANCASTER,TX,Texas,75146,DALLAS
DALLAS,TX,Texas,75228,DALLAS
DALLAS,TX,Texas,75209,DALLAS
DALLAS,TX,Texas,75248,DALLAS
DALLAS,TX,Texas,75211,DALLAS
DALLAS,TX,Texas,75231,DALLAS
FARMERS BRANCH,TX,Texas,75244,DALLAS
DALLAS,TX,Texas,75201,DALLAS
WYLIE,TX,Texas,75098,DALLAS
GARLAND,TX,Texas,75040,DALLAS
GARLAND,TX,Texas,75041,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
SEAGOVILLE,TX,Texas,75159,DALLAS
MESQUITE,TX,Texas,75150,DALLAS
DALLAS,TX,Texas,75219,DALLAS
DALLAS,TX,Texas,75243,DALLAS
DALLAS,TX,Texas,75244,DALLAS
DUNCANVILLE,TX,Texas,75137,DALLAS
GARLAND,TX,Texas,75041,DALLAS
DALLAS,TX,Texas,75231,DALLAS
CEDAR HILL,TX,Texas,75104,DALLAS
ROWLETT,TX,Texas,75088,DALLAS
RICHARDSON,TX,Texas,75080,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
DALLAS,TX,Texas,75235,DALLAS
DALLAS,TX,Texas,75244,DALLAS
DALLAS,TX,Texas,75238,DALLAS
SACHSE,TX,Texas,75048,DALLAS
DALLAS,TX,Texas,75207,DALLAS
MESQUITE,TX,Texas,75150,DALLAS
DALLAS,TX,Texas,75231,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
IRVING,TX,Texas,75061,DALLAS
GARLAND,TX,Texas,75040,DALLAS
DALLAS,TX,Texas,75211,DALLAS
GRAND PRAIRIE,TX,Texas,75052,DALLAS
DALLAS,TX,Texas,75230,DALLAS
DESOTO,TX,Texas,75115,DALLAS
RICHARDSON,TX,Texas,75080-1449,DALLAS
DALLAS,TX,Texas,75204,DALLAS
DALLAS,TX,Texas,75246,DALLAS
DESOTO,TX,Texas,75115,DALLAS
GARLAND,TX,Texas,75043,DALLAS
DALLAS,TX,Texas,75227,DALLAS
IRVING,TX,Texas,75039,DALLAS
ROWLETT,TX,Texas,75089,DALLAS
DALLAS,TX,Texas,75231,DALLAS
IRVING,TX,Texas,75063,DALLAS
DUNCANVILLE,TX,Texas,75116,DALLAS
GRAND PRAIRIE,TX,Texas,75051,DALLAS
MESQUITE,TX,Texas,75150,DALLAS
GARLAND,TX,Texas,75042,DALLAS
DALLAS,TX,Texas,75249,DALLAS
GARLAND,TX,Texas,75040,DALLAS
SACHSE,TX,Texas,75048,DALLAS
DALLAS,TX,Texas,75227,DALLAS
GARLAND,TX,Texas,75043,DALLAS
DALLAS,TX,Texas,75209,DALLAS
IRVING,TX,Texas,75062,DALLAS
DALLAS,TX,Texas,75248,DALLAS
RICHARDSON,TX,Texas,75081,DALLAS
IRVING,TX,Texas,75038,DALLAS
DALLAS,TX,Texas,75204,DALLAS
DALLAS,TX,Texas,75228,DALLAS
DALLAS,TX,Texas,75287,DALLAS
RICHARDSON,TX,Texas,75081,DALLAS
GARLAND,TX,Texas,75042,DALLAS
GARLAND,TX,Texas,75042,DALLAS
DALLAS,TX,Texas,75232,DALLAS
GRAND PRAIRIE,TX,Texas,75052,DALLAS
RICHARDSON,TX,Texas,75081,DALLAS
GRAND PRAIRIE,TX,Texas,75052,DALLAS
DALLAS,TX,Texas,75210,DALLAS
RICHARDSON,TX,Texas,75080,DALLAS
DALLAS,TX,Texas,75231,DALLAS
COPPELL,TX,Texas,75019,DALLAS
DESOTO,TX,Texas,75115,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
IRVING,TX,Texas,75063,DALLAS
DALLAS,TX,Texas,75244,DALLAS
DALLAS,TX,Texas,75235,DALLAS
FARMERS BRANCH,TX,Texas,75234,DALLAS
DALLAS,TX,Texas,75235,DALLAS
MESQUITE,TX,Texas,75150,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
DALLAS,TX,Texas,75248,DALLAS
DALLAS,TX,Texas,75216,DALLAS
DALLAS,TX,Texas,75204,DALLAS
DALLAS,TX,Texas,75205,DALLAS
DALLAS,TX,Texas,75219,DALLAS
DALLAS,TX,Texas,75214,DALLAS
ADDISON,TX,Texas,75001,DALLAS
CEDAR HILL,TX,Texas,75104,DALLAS
IRVING,TX,Texas,75063,DALLAS
DALLAS,TX,Texas,75243,DALLAS
CEDAR HILL,TX,Texas,75104,DALLAS
GARLAND,TX,Texas,75040,DALLAS
RICHARDSON,TX,Texas,75081,DALLAS
DALLAS,TX,Texas,75208,DALLAS
DALLAS,TX,Texas,75251,DALLAS
DALLAS,TX,Texas,75217,DALLAS
DALLAS,TX,Texas,75243,DALLAS
ADDISON,TX,Texas,75001,DALLAS
DALLAS,TX,Texas,75212,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
DALLAS,TX,Texas,75231,DALLAS
DALLAS,TX,Texas,75248,DALLAS
DALLAS,TX,Texas,75224,DALLAS
DALLAS,TX,Texas,75248,DALLAS
GARLAND,TX,Texas,75043,DALLAS
DALLAS,TX,Texas,75248,DALLAS
IRVING,TX,Texas,75061,DALLAS
DALLAS,TX,Texas,75235,DALLAS
DALLAS,TX,Texas,75243,DALLAS
DALLAS,TX,Texas,75215,DALLAS
IRVING,TX,Texas,75061,DALLAS
DALLAS,TX,Texas,75231,DALLAS
GARLAND,TX,Texas,75041,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
DALLAS,TX,Texas,75230,DALLAS
DALLAS,TX,Texas,75235,DALLAS
GRAND PRAIRIE,TX,Texas,75051,DALLAS
MESQUITE,TX,Texas,75150,DALLAS
DALLAS,TX,Texas,75240,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
DALLAS,TX,Texas,75237,DALLAS
MESQUITE,TX,Texas,75149,DALLAS
DALLAS,TX,Texas,75254,DALLAS
DALLAS,TX,Texas,75206,DALLAS
ADDISON,TX,Texas,75001,DALLAS
DESOTO,TX,Texas,75115,DALLAS
DALLAS,TX,Texas,75208,DALLAS
DALLAS,TX,Texas,75228,DALLAS
CARROLLTON,TX,Texas,75006,DALLAS
DALLAS,TX,Texas,75235,DALLAS
IRVING,TX,Texas,75039,DALLAS
DALLAS,TX,Texas,75206,DALLAS
UNIVERSITY PARK,TX,Texas,75205,DALLAS
DALLAS,TX,Texas,75243,DALLAS
DALLAS,TX,Texas,75231,DALLAS
DALLAS,TX,Texas,75231,DALLAS
IRVING,TX,Texas,75061,DALLAS
MADISON,WI,Wisconsin,53713,DANE
NASHVILLE,TN,Tennessee,37203,DAVIDSON
NASHVILLE,TN,Tennessee,37214,DAVIDSON
NASHVILLE,TN,Tennessee,37203,DAVIDSON
NASHVILLE,TN,Tennessee,37203,DAVIDSON
NASHVILLE,TN,Tennessee,37217,DAVIDSON
NASHVILLE,TN,Tennessee,37203,DAVIDSON
NASHVILLE,TN,Tennessee,37228,DAVIDSON
NASHVILLE,TN,Tennessee,37203,DAVIDSON
NASHVILLE,TN,Tennessee,37211,DAVIDSON
NASHVILLE,TN,Tennessee,37217,DAVIDSON
NASHVILLE,TN,Tennessee,37203,DAVIDSON
N SALT LAKE,UT,Utah,84054,DAVIS
LAMESA,TX,Texas,79331-3040,DAWSON
LA MESA,TX,Texas,79331,DAWSON
LAMESA,TX,Texas,79331,DAWSON
LAMESA,TX,Texas,79331-2451,DAWSON
LAMESA,TX,Texas,79331,DAWSON
DAWSONVILLE,GA,Georgia,30534,DAWSON
ATLANTA,GA,Georgia,30341,DE KALB
ATLANTA,GA,Georgia,30345,DE KALB
SOUTHAVEN,MS,Mississippi,38671,DE SOTO
SOUTHAVEN,MS,Mississippi,38671,DE SOTO
CUERO,TX,Texas,77954-2926,DE WITT
CUERO,TX,Texas,77954,DE WITT
CUERO,TX,Texas,77954,DE WITT
YORKTOWN,TX,Texas,78164,DE WITT
CUERO,TX,Texas,77954,DE WITT
CUERO,TX,Texas,77954,DE WITT
HEREFORD,TX,Texas,79045,DEAF SMITH
HEREFORD,TX,Texas,79045,DEAF SMITH
HEREFORD,TX,Texas,79045,DEAF SMITH
HEREFORD,TX,Texas,79045,DEAF SMITH
HEREFORD,TX,Texas,79045,DEAF SMITH
HEREFORD,TX,Texas,79045,DEAF SMITH
MANCHESTER,IA,Iowa,52057,DELAWARE
SHARON HILL,PA,Pennsylvania,19079,DELAWARE
SHARON HILL,PA,Pennsylvania,19079,DELAWARE
ASTON,PA,Pennsylvania,19014,DELAWARE
COOPER,TX,Texas,75432,DELTA
LEWISVILLE,TX,Texas,75057,DENTON
DENTON,TX,Texas,76205,DENTON
DENTON,TX,Texas,76208,DENTON
LITTLE ELM,TX,Texas,75068,DENTON
CARROLLTON,TX,Texas,75007-5334,DENTON
DENTON,TX,Texas,76201-5119,DENTON
DALLAS,TX,Texas,75287,DENTON
ARGYLE,TX,Texas,76226,DENTON
FRISCO,TX,Texas,75034,DENTON
DENTON,TX,Texas,76210,DENTON
LANTANA,TX,Texas,76226,DENTON
ROANOKE,TX,Texas,76262,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76205,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76205,DENTON
TROPHY CLUB,TX,Texas,76262-5235,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75010,DENTON
FRISCO,TX,Texas,75033,DENTON
DENTON,TX,Texas,76201,DENTON
FRISCO,TX,Texas,75034,DENTON
DENTON,TX,Texas,76201,DENTON
FRISCO,TX,Texas,75034,DENTON
THE COLONY,TX,Texas,75056,DENTON
FRISCO,TX,Texas,75033,DENTON
DENTON,TX,Texas,76210,DENTON
ROANOKE,TX,Texas,76262,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
DENTON,TX,Texas,76210,DENTON
LEWISVILLE,TX,Texas,75077,DENTON
DENTON,TX,Texas,76201,DENTON
AUBREY,TX,Texas,76227,DENTON
FRISCO,TX,Texas,75034,DENTON
LEWISVILLE,TX,Texas,75056,DENTON
FRISCO,TX,Texas,75034,DENTON
KRUM,TX,Texas,76249,DENTON
CARROLLTON,TX,Texas,75007,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
LITTLE ELM,TX,Texas,75068,DENTON
HIGHLAND VILLAGE,TX,Texas,75077,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
CARROLLTON,TX,Texas,75007,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
THE COLONY,TX,Texas,75056,DENTON
DENTON,TX,Texas,76201,DENTON
FRISCO,TX,Texas,75034,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FRISCO,TX,Texas,75034-8007,DENTON
PILOT POINT,TX,Texas,76258,DENTON
FRISCO,TX,Texas,75033,DENTON
LEWISVILLE,TX,Texas,75077,DENTON
DENTON,TX,Texas,76210,DENTON
THE COLONY,TX,Texas,75056,DENTON
DENTON,TX,Texas,76201,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
DENTON,TX,Texas,76205,DENTON
AUBREY,TX,Texas,76227,DENTON
DENTON,TX,Texas,76210,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
CORINTH,TX,Texas,76210,DENTON
LEWISVILLE,TX,Texas,75057,DENTON
CORINTH,TX,Texas,76210,DENTON
DENTON,TX,Texas,76210,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FRISCO,TX,Texas,75033,DENTON
DENTON,TX,Texas,76201,DENTON
DENTON,TX,Texas,76210,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
CARROLLTON,TX,Texas,75010,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75057,DENTON
CARROLLTON,TX,Texas,75010,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
CROSS ROADS,TX,Texas,76227,DENTON
CARROLLTON,TX,Texas,75007,DENTON
LITTLE ELM,TX,Texas,75068,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76201,DENTON
LEWISVILLE,TX,Texas,75057,DENTON
DENTON,TX,Texas,76210-6864,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76201,DENTON
ARGYLE,TX,Texas,76226,DENTON
DENTON,TX,Texas,76203,DENTON
DENTON,TX,Texas,76210,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
DENTON,TX,Texas,76205,DENTON
ARGYLE,TX,Texas,76226,DENTON
SANGER,TX,Texas,76266,DENTON
PONDER,TX,Texas,76259,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FRISCO,TX,Texas,75034,DENTON
LEWISVILLE,TX,Texas,75056,DENTON
THE COLONY,TX,Texas,75056,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
CARROLLTON,TX,Texas,75007,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
BARTONVILLE,TX,Texas,76226,DENTON
DENTON,TX,Texas,76201,DENTON
DENTON,TX,Texas,76210,DENTON
DENTON,TX,Texas,76201,DENTON
DENTON,TX,Texas,76210,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
FRISCO,TX,Texas,75034,DENTON
LITTLE ELM,TX,Texas,75068,DENTON
CARROLLTON,TX,Texas,75007,DENTON
FRISCO,TX,Texas,75034,DENTON
TROPHY CLUB,TX,Texas,76262,DENTON
FRISCO,TX,Texas,75036,DENTON
CARROLLTON,TX,Texas,75010,DENTON
TROPHY CLUB,TX,Texas,76262,DENTON
PILOT POINT,TX,Texas,76258,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76208,DENTON
CARROLLTON,TX,Texas,75010,DENTON
DENTON,TX,Texas,76205,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
DENTON,TX,Texas,76201,DENTON
DENTON,TX,Texas,76201,DENTON
DENTON,TX,Texas,76208,DENTON
ARGYLE,TX,Texas,76226,DENTON
DENTON,TX,Texas,76210,DENTON
THE COLONY,TX,Texas,75056,DENTON
FRISCO,TX,Texas,75034,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75007,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
DENTON,TX,Texas,76208,DENTON
DENTON,TX,Texas,76208,DENTON
FRISCO,TX,Texas,75033,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
FRISCO,TX,Texas,75034,DENTON
THE COLONY,TX,Texas,75056,DENTON
FRISCO,TX,Texas,75034,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75010,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
HICKORY CREEK,TX,Texas,75065,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
JUSTIN,TX,Texas,76247,DENTON
DENTON,TX,Texas,76208,DENTON
DENTON,TX,Texas,76205,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
AUBREY,TX,Texas,76227,DENTON
DENTON,TX,Texas,76201,DENTON
LEWISVILLE,TX,Texas,75077,DENTON
FRISCO,TX,Texas,75034,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75010,DENTON
CARROLLTON,TX,Texas,75007,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
HICKORY CREEK,TX,Texas,75065,DENTON
AUBREY,TX,Texas,76227,DENTON
FRISCO,TX,Texas,75034,DENTON
CROSS ROADS,TX,Texas,76227,DENTON
DALLAS,TX,Texas,75287,DENTON
HIGHLAND VILLAGE,TX,Texas,75077,DENTON
ROANOKE,TX,Texas,76262,DENTON
FRISCO,TX,Texas,75034,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75057,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
DENTON,TX,Texas,76201,DENTON
LITTLE ELM,TX,Texas,75068,DENTON
DENTON,TX,Texas,76201,DENTON
FRISCO,TX,Texas,75033,DENTON
THE COLONY,TX,Texas,75056,DENTON
DALLAS,TX,Texas,75287,DENTON
DENTON,TX,Texas,76205,DENTON
CARROLLTON,TX,Texas,75010,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
THE COLONY,TX,Texas,75056,DENTON
CARROLLTON,TX,Texas,75007,DENTON
FRISCO,TX,Texas,75034,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
PILOT POINT,TX,Texas,76258,DENTON
DENTON,TX,Texas,76208-5910,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75007,DENTON
FRISCO,TX,Texas,75034,DENTON
CARROLLTON,TX,Texas,75010,DENTON
FLOWER MOUND,TX,Texas,75022,DENTON
FRISCO,TX,Texas,75034,DENTON
PILOT POINT,TX,Texas,76258,DENTON
FLOWER MOUND,TX,Texas,75028,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
LEWISVILLE,TX,Texas,75067,DENTON
DENTON,TX,Texas,76205,DENTON
LEWISVILLE,TX,Texas,75057,DENTON
FRISCO,TX,Texas,75034,DENTON
DENVER,CO,Colorado,80202,DENVER
DENVER,CO,Colorado,80238,DENVER
SPUR,TX,Texas,79370,DICKENS
DICKSON,TN,Tennessee,37055,DICKSON
CARRIZO SPRINGS,TX,Texas,78834,DIMMIT
CARRIZO SPGS,TX,Texas,78834,DIMMIT
CARRIZO SPGS,TX,Texas,78834,DIMMIT
CARRIZO SPGS,TX,Texas,78834,DIMMIT
CARRIZO SPRINGS,TX,Texas,78834,DIMMIT
LAS CRUCES,NM,New Mexico,88011,DONA ANA
CLARENDON,TX,Texas,79226,DONLEY
CLARENDON,TX,Texas,79226,DONLEY
OMAHA,NE,Nebraska,68135,DOUGLAS
OMAHA,NE,Nebraska,68154,DOUGLAS
SUPERIOR,WI,Wisconsin,54880,DOUGLAS
OMAHA,NE,Nebraska,68124,DOUGLAS
OMAHA,NE,Nebraska,68137,DOUGLAS
LOMBARD,IL,Illinois,60148,DU PAGE
ELMHURST,IL,Illinois,60126,DU PAGE
NAPERVILLE,IL,Illinois,60563,DU PAGE
DUBUQUE,IA,Iowa,52001,DUBUQUE
JACKSONVILLE,FL,Florida,32210,DUVAL
JACKSONVILLE,FL,Florida,32224,DUVAL
JAX BCH,FL,Florida,32250,DUVAL
SAN DIEGO,TX,Texas,78384,DUVAL
JACKSONVILLE,FL,Florida,32224,DUVAL
JACKSONVILLE,FL,Florida,32211,DUVAL
DYERSBURG,TN,Tennessee,38024,DYER
EDWARDS,CO,Colorado,81632,EAGLE
BATON ROUGE,LA,Louisiana,70809,EAST BATON ROUGE
BATON ROUGE,LA,Louisiana,70808,EAST BATON ROUGE
CISCO,TX,Texas,76437,EASTLAND
EASTLAND,TX,Texas,76448,EASTLAND
EASTLAND,TX,Texas,76448,EASTLAND
EASTLAND,TX,Texas,76448,EASTLAND
EASTLAND,TX,Texas,76448,EASTLAND
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79762-6952,ECTOR
ODESSA,TX,Texas,79763,ECTOR
ODESSA,TX,Texas,79760,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79764,ECTOR
ODESSA,TX,Texas,79764-7121,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761-5059,ECTOR
ODESSA,TX,Texas,79763,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79764,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79761,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79764,ECTOR
ODESSA,TX,Texas,79763,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79760,ECTOR
ODESSA,TX,Texas,79762,ECTOR
ODESSA,TX,Texas,79760,ECTOR
ODESSA,TX,Texas,79762,ECTOR
EL PASO,TX,Texas,79907,EL PASO
HORIZON CITY,TX,Texas,79928,EL PASO
EL PASO,TX,Texas,79903,EL PASO
SAN ELIZARIO,TX,Texas,79849,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79904,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79912,EL PASO
HORIZON CITY,TX,Texas,79928,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79932,EL PASO
EL PASO,TX,Texas,79930,EL PASO
EL PASO,TX,Texas,79912-3649,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79915-3227,EL PASO
EL PASO,TX,Texas,79903,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79928,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79915,EL PASO
EL PASO,TX,Texas,79936,EL PASO
SAN ELIZARIO,TX,Texas,79849,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79901,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79915,EL PASO
EL PASO,TX,Texas,79901,EL PASO
EL PASO,TX,Texas,79907,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79907,EL PASO
CANUTILLO,TX,Texas,79835,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79925-3402,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79922,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79903,EL PASO
EL PASO,TX,Texas,79930,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79932,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79935,EL PASO
EL PASO,TX,Texas,79930,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79901-2936,EL PASO
EL PASO,TX,Texas,79903,EL PASO
FABENS,TX,Texas,79838,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79903,EL PASO
EL PASO,TX,Texas,79905,EL PASO
SOCORRO,TX,Texas,79927,EL PASO
EL PASO,TX,Texas,79935,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79907,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79903,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79935,EL PASO
EL PASO,TX,Texas,79932,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79936,EL PASO
ANTHONY,TX,Texas,79821,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79901,EL PASO
EL PASO,TX,Texas,79924-6408,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79935,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79904,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79907,EL PASO
EL PASO,TX,Texas,79915-4705,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79904,EL PASO
EL PASO,TX,Texas,79924,EL PASO
EL PASO,TX,Texas,79907,EL PASO
EL PASO,TX,Texas,79901,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79912,EL PASO
FABENS,TX,Texas,79838,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79905-2705,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79936,EL PASO
ANTHONY,TX,Texas,79821,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79915,EL PASO
EL PASO,TX,Texas,79925-7701,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79934,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79938,EL PASO
EL PASO,TX,Texas,79902-3524,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79905,EL PASO
EL PASO,TX,Texas,79911,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79925,EL PASO
EL PASO,TX,Texas,79902,EL PASO
EL PASO,TX,Texas,79936,EL PASO
EL PASO,TX,Texas,79912,EL PASO
EL PASO,TX,Texas,79925,EL PASO
